Value,Time,Label,TrackID,ID,Embryo.Id,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
1.10916,5,TE_Mural,1000000023,869,082119_p1,TE,Mural TE,082119_p1_869,082119_p11000000023,Parent,082119_p11000000023Parent,89.4297,86.486,5,20,56,32_64
0.736655,5,TE_Mural,1000000024,870,082119_p1,TE,Mural TE,082119_p1_870,082119_p11000000024,Parent,082119_p11000000024Parent,108.112,79.0136,23.0056,20,56,32_64
1.42995,5,TE_Polar,1000000025,871,082119_p1,TE,Polar TE,082119_p1_871,082119_p11000000025,Parent,082119_p11000000025Parent,59.7262,98.813,7,20,56,32_64
1.02299,5,TE_Mural,1000000026,872,082119_p1,TE,Mural TE,082119_p1_872,082119_p11000000026,Parent,082119_p11000000026Parent,91.2485,54.1057,36.8186,20,56,32_64
0.621587,5,TE_Mural,1000000027,873,082119_p1,TE,Mural TE,082119_p1_873,082119_p11000000027,Parent,082119_p11000000027Parent,76.7993,115.226,9,20,56,32_64
0.943133,5,TE_Mural,1000000028,874,082119_p1,TE,Mural TE,082119_p1_874,082119_p11000000028,Parent,082119_p11000000028Parent,94.2349,106.987,9.13776,20,56,32_64
0.743147,5,TE_Mural,1000000029,875,082119_p1,TE,Mural TE,082119_p1_875,082119_p11000000029,Parent,082119_p11000000029Parent,108.073,104.047,23.4653,20,56,32_64
0.814779,5,TE_Mural,1000000030,876,082119_p1,TE,Mural TE,082119_p1_876,082119_p11000000030,Parent,082119_p11000000030Parent,114.991,93.1199,31.7553,20,56,32_64
1.48819,6,ICM;PrE,1000000000,877,082119_p1,ICM,PrE,082119_p1_877,082119_p11000000000,Parent,082119_p11000000000Parent,60.2856,86.9889,11,25,56,32_64
1.32241,6,EPI;ICM,1000000001,878,082119_p1,ICM,EPI,082119_p1_878,082119_p11000000001,Parent,082119_p11000000001Parent,65.7292,72.3162,9.6113,25,56,32_64
1.31321,6,EPI;ICM,1000000002,879,082119_p1,ICM,EPI,082119_p1_879,082119_p11000000002,Parent,082119_p11000000002Parent,48.2936,85.6292,18.4028,25,56,32_64
1.61773,6,ICM;PrE,1000000003,880,082119_p1,ICM,PrE,082119_p1_880,082119_p11000000003,Parent,082119_p11000000003Parent,72.9797,67.9434,18.4415,25,56,32_64
1.16282,6,EPI;ICM,1000000004,881,082119_p1,ICM,EPI,082119_p1_881,082119_p11000000004,Parent,082119_p11000000004Parent,58.5336,64.1377,12.9596,25,56,32_64
1.32285,6,DP;ICM,1000000005,882,082119_p1,ICM,DP,082119_p1_882,082119_p11000000005,Parent,082119_p11000000005Parent,54.659,76.205,9.02206,25,56,32_64
2.07334,6,ICM,1000000006,883,082119_p1,ICM,ICM,082119_p1_883,082119_p11000000006,Parent,082119_p11000000006Parent,45.2597,75.9693,17.7826,25,56,32_64
1.75082,6,ICM;PrE,1000000007,884,082119_p1,ICM,PrE,082119_p1_884,082119_p11000000007,Parent,082119_p11000000007Parent,60.1941,75.9973,19.7506,25,56,32_64
1.47089,6,DP;ICM,1000000008,885,082119_p1,ICM,DP,082119_p1_885,082119_p11000000008,Parent,082119_p11000000008Parent,43.5034,67.6667,25.9418,25,56,32_64
1.26592,6,DP;ICM,1000000009,886,082119_p1,ICM,DP,082119_p1_886,082119_p11000000009,Parent,082119_p11000000009Parent,60.7476,55.4461,24.1579,25,56,32_64
1.75605,6,ICM;PrE,1000000010,887,082119_p1,ICM,PrE,082119_p1_887,082119_p11000000010,Parent,082119_p11000000010Parent,54.8898,74.0986,31,25,56,32_64
1.32026,6,EPI;ICM,1000000011,888,082119_p1,ICM,EPI,082119_p1_888,082119_p11000000011,Parent,082119_p11000000011Parent,53.1866,62.4083,27.5289,25,56,32_64
1.4592,6,ICM;PrE,1000000012,889,082119_p1,ICM,PrE,082119_p1_889,082119_p11000000012,Parent,082119_p11000000012Parent,62.7772,60.7478,25.5654,25,56,32_64
2.08892,6,ICM;PrE,1000000013,890,082119_p1,ICM,PrE,082119_p1_890,082119_p11000000013,Parent,082119_p11000000013Parent,42.205,77.692,29.8429,25,56,32_64
1.19333,6,EPI;ICM,1000000014,891,082119_p1,ICM,EPI,082119_p1_891,082119_p11000000014,Parent,082119_p11000000014Parent,71.9158,53.8289,35.2188,25,56,32_64
1.15606,6,ICM;PrE,1000000015,892,082119_p1,ICM,PrE,082119_p1_892,082119_p11000000015,Parent,082119_p11000000015Parent,60.1941,54.0728,41,25,56,32_64
1.64946,6,TE_Polar,1000000016,893,082119_p1,TE,Polar TE,082119_p1_893,082119_p11000000016,Parent,082119_p11000000016Parent,74.0971,75.9693,1.56519,25,56,32_64
0.566758,6,Daughter1;TE_Mural,1000000017,894,082119_p1,TE,Mural TE,082119_p1_894,082119_p11000000017,Daughter1,082119_p11000000017Daughter1,101.107,65.4526,25.2563,25,56,32_64
0.727776,6,Daughter2;TE_Mural,1000000017,895,082119_p1,TE,Mural TE,082119_p1_895,082119_p11000000017,Daughter2,082119_p11000000017Daughter2,83.2675,68.2202,11.6667,25,56,32_64
1.46643,6,TE_Polar,1000000018,896,082119_p1,TE,Polar TE,082119_p1_896,082119_p11000000018,Parent,082119_p11000000018Parent,79.1052,55.2127,21.3181,25,56,32_64
1.53103,6,TE_Polar,1000000019,897,082119_p1,TE,Polar TE,082119_p1_897,082119_p11000000019,Parent,082119_p11000000019Parent,51.695,59.364,10.5444,25,56,32_64
1.16837,6,TE_Polar,1000000020,898,082119_p1,TE,Polar TE,082119_p1_898,082119_p11000000020,Parent,082119_p11000000020Parent,44.0085,94.938,19,25,56,32_64
1.17907,6,TE_Polar,1000000021,899,082119_p1,TE,Polar TE,082119_p1_899,082119_p11000000021,Parent,082119_p11000000021Parent,48.2384,56.3197,26.4784,25,56,32_64
1.50337,6,TE_Polar,1000000022,900,082119_p1,TE,Polar TE,082119_p1_900,082119_p11000000022,Parent,082119_p11000000022Parent,33.3793,69.604,32.1892,25,56,32_64
1.1082,6,TE_Mural,1000000023,901,082119_p1,TE,Mural TE,082119_p1_901,082119_p11000000023,Parent,082119_p11000000023Parent,89.4588,87.8698,4,25,56,32_64
0.731764,6,TE_Mural,1000000024,902,082119_p1,TE,Mural TE,082119_p1_902,082119_p11000000024,Parent,082119_p11000000024Parent,109.422,80.9509,22.7146,25,56,32_64
1.30999,6,TE_Polar,1000000025,903,082119_p1,TE,Polar TE,082119_p1_903,082119_p11000000025,Parent,082119_p11000000025Parent,58.7745,99.1699,7,25,56,32_64
1.02244,6,TE_Mural,1000000026,904,082119_p1,TE,Mural TE,082119_p1_904,082119_p11000000026,Parent,082119_p11000000026Parent,94.0535,55.2127,36.5274,25,56,32_64
0.543828,6,TE_Mural,1000000027,905,082119_p1,TE,Mural TE,082119_p1_905,082119_p11000000027,Parent,082119_p11000000027Parent,74.5853,117.037,11.0532,25,56,32_64
0.971492,6,TE_Mural,1000000028,906,082119_p1,TE,Mural TE,082119_p1_906,082119_p11000000028,Parent,082119_p11000000028Parent,93.9581,109.091,8.99866,25,56,32_64
0.754766,6,TE_Mural,1000000029,907,082119_p1,TE,Mural TE,082119_p1_907,082119_p11000000029,Parent,082119_p11000000029Parent,107.796,106.28,23.752,25,56,32_64
0.864473,6,TE_Mural,1000000030,908,082119_p1,TE,Mural TE,082119_p1_908,082119_p11000000030,Parent,082119_p11000000030Parent,115.268,95.9753,31.44,25,56,32_64
1.50848,7,ICM;PrE,1000000000,909,082119_p1,ICM,PrE,082119_p1_909,082119_p11000000000,Parent,082119_p11000000000Parent,59.0027,86.3458,13,30,56,32_64
1.2796,7,EPI;ICM,1000000001,910,082119_p1,ICM,EPI,082119_p1_910,082119_p11000000001,Parent,082119_p11000000001Parent,65.1757,72.6045,8.40366,30,56,32_64
1.29028,7,EPI;ICM,1000000002,911,082119_p1,ICM,EPI,082119_p1_911,082119_p11000000002,Parent,082119_p11000000002Parent,46.9099,84.7474,18.4346,30,56,32_64
1.65487,7,ICM;PrE,1000000003,912,082119_p1,ICM,PrE,082119_p1_912,082119_p11000000003,Parent,082119_p11000000003Parent,72.8935,68.2202,17.6225,30,56,32_64
1.1538,7,EPI;ICM,1000000004,913,082119_p1,ICM,EPI,082119_p1_913,082119_p11000000004,Parent,082119_p11000000004Parent,58.8103,63.9926,12.3625,30,56,32_64
1.21506,7,DP;ICM,1000000005,914,082119_p1,ICM,DP,082119_p1_914,082119_p11000000005,Parent,082119_p11000000005Parent,54.9357,75.8936,9.70853,30,56,32_64
1.62382,7,Apoptosis;ICM,1000000006,915,082119_p1,ICM,ICM,082119_p1_915,082119_p11000000006,Parent,082119_p11000000006Parent,44.2587,74.5856,17.0628,30,56,32_64
1.65975,7,ICM;PrE,1000000007,916,082119_p1,ICM,PrE,082119_p1_916,082119_p11000000007,Parent,082119_p11000000007Parent,58.8103,75.3898,18.9397,30,56,32_64
1.63435,7,DP;ICM,1000000008,917,082119_p1,ICM,DP,082119_p1_917,082119_p11000000008,Parent,082119_p11000000008Parent,43.0023,66.8364,25.8888,30,56,32_64
1.2383,7,DP;ICM,1000000009,918,082119_p1,ICM,DP,082119_p1_918,082119_p11000000009,Parent,082119_p11000000009Parent,61.3011,55.2028,24.3776,30,56,32_64
1.61241,7,ICM;PrE,1000000010,919,082119_p1,ICM,PrE,082119_p1_919,082119_p11000000010,Parent,082119_p11000000010Parent,53.1931,74.0321,31.3235,30,56,32_64
1.34323,7,EPI;ICM,1000000011,920,082119_p1,ICM,EPI,082119_p1_920,082119_p11000000011,Parent,082119_p11000000011Parent,53.3154,61.5781,28.4056,30,56,32_64
1.47262,7,ICM;PrE,1000000012,921,082119_p1,ICM,PrE,082119_p1_921,082119_p11000000012,Parent,082119_p11000000012Parent,62.7717,61.5781,25.8287,30,56,32_64
2.01696,7,ICM;PrE,1000000013,922,082119_p1,ICM,PrE,082119_p1_922,082119_p11000000013,Parent,082119_p11000000013Parent,40.5445,77.1037,29.0471,30,56,32_64
1.07142,7,EPI;ICM,1000000014,923,082119_p1,ICM,EPI,082119_p1_923,082119_p11000000014,Parent,082119_p11000000014Parent,72.5597,54.9359,34.5086,30,56,32_64
1.14516,7,ICM;PrE,1000000015,924,082119_p1,ICM,PrE,082119_p1_924,082119_p11000000015,Parent,082119_p11000000015Parent,58,53,41,30,56,32_64
1.62192,7,TE_Polar,1000000016,925,082119_p1,TE,Polar TE,082119_p1_925,082119_p11000000016,Parent,082119_p11000000016Parent,72.4477,76.2461,1.11981,30,56,32_64
0.466974,7,Daughter1;TE_Mural,1000000017,926,082119_p1,TE,Mural TE,082119_p1_926,082119_p11000000017,Daughter1,082119_p11000000017Daughter1,101.838,67.6667,25.7079,30,56,32_64
0.594864,7,Daughter2;TE_Mural,1000000017,927,082119_p1,TE,Mural TE,082119_p1_927,082119_p11000000017,Daughter2,082119_p11000000017Daughter2,84.2961,69.604,11.2131,30,56,32_64
1.49,7,TE_Polar,1000000018,928,082119_p1,TE,Polar TE,082119_p1_928,082119_p11000000018,Parent,082119_p11000000018Parent,79.4583,56.3197,21.4608,30,56,32_64
1.62447,7,TE_Polar,1000000019,929,082119_p1,TE,Polar TE,082119_p1_929,082119_p11000000019,Parent,082119_p11000000019Parent,51.5959,59.364,10.2248,30,56,32_64
1.38593,7,TE_Polar,1000000020,930,082119_p1,TE,Polar TE,082119_p1_930,082119_p11000000020,Parent,082119_p11000000020Parent,41.9558,93.07,17,30,56,32_64
1.14184,7,TE_Polar,1000000021,931,082119_p1,TE,Polar TE,082119_p1_931,082119_p11000000021,Parent,082119_p11000000021Parent,48.3004,55.2127,26.8202,30,56,32_64
1.47918,7,TE_Polar,1000000022,932,082119_p1,TE,Polar TE,082119_p1_932,082119_p11000000022,Parent,082119_p11000000022Parent,33.0188,67.6667,31.5056,30,56,32_64
1.01313,7,TE_Mural,1000000023,933,082119_p1,TE,Mural TE,082119_p1_933,082119_p11000000023,Parent,082119_p11000000023Parent,88.7792,89.8071,1.70395,30,56,32_64
0.709585,7,TE_Mural,1000000024,934,082119_p1,TE,Mural TE,082119_p1_934,082119_p11000000024,Parent,082119_p11000000024Parent,108.462,85.6558,23.0003,30,56,32_64
1.32686,7,TE_Polar,1000000025,935,082119_p1,TE,Polar TE,082119_p1_935,082119_p11000000025,Parent,082119_p11000000025Parent,56.7521,98.0992,7,30,56,32_64
1.06748,7,TE_Mural,1000000026,936,082119_p1,TE,Mural TE,082119_p1_936,082119_p11000000026,Parent,082119_p11000000026Parent,94.1362,57.15,36.1108,30,56,32_64
0.544012,7,TE_Mural,1000000027,937,082119_p1,TE,Mural TE,082119_p1_937,082119_p11000000027,Parent,082119_p11000000027Parent,71.8178,117.753,11.0053,30,56,32_64
0.906539,7,TE_Mural,1000000028,938,082119_p1,TE,Mural TE,082119_p1_938,082119_p11000000028,Parent,082119_p11000000028Parent,91.7441,111.274,10.026,30,56,32_64
0.738891,7,TE_Mural,1000000029,939,082119_p1,TE,Mural TE,082119_p1_939,082119_p11000000029,Parent,082119_p11000000029Parent,104.475,109.404,23.7997,30,56,32_64
0.828011,7,TE_Mural,1000000030,940,082119_p1,TE,Mural TE,082119_p1_940,082119_p11000000030,Parent,082119_p11000000030Parent,112.777,100.181,31.2347,30,56,32_64
1.54491,8,ICM;PrE,1000000000,941,082119_p1,ICM,PrE,082119_p1_941,082119_p11000000000,Parent,082119_p11000000000Parent,56.8349,86.2625,11,35,56,32_64
1.31408,8,EPI;ICM,1000000001,942,082119_p1,ICM,EPI,082119_p1_942,082119_p11000000001,Parent,082119_p11000000001Parent,63.2384,73.5689,8.43225,35,56,32_64
1.38538,8,EPI;ICM,1000000002,943,082119_p1,ICM,EPI,082119_p1_943,082119_p11000000002,Parent,082119_p11000000002Parent,46.3564,84.7291,16.9289,35,56,32_64
1.64824,8,ICM;PrE,1000000003,944,082119_p1,ICM,PrE,082119_p1_944,082119_p11000000003,Parent,082119_p11000000003Parent,71.6622,68.2202,16.7541,35,56,32_64
1.17346,8,EPI;ICM,1000000004,945,082119_p1,ICM,EPI,082119_p1_945,082119_p11000000004,Parent,082119_p11000000004Parent,57.7033,64.5713,13.0043,35,56,32_64
1.11891,8,DP;ICM,1000000005,946,082119_p1,ICM,DP,082119_p1_946,082119_p11000000005,Parent,082119_p11000000005Parent,52.445,76.2328,10.3291,35,56,32_64
1.51214,8,Apoptosis;ICM,1000000006,947,082119_p1,ICM,ICM,082119_p1_947,082119_p11000000006,Parent,082119_p11000000006Parent,41.9307,74.8623,16.6899,35,56,32_64
1.58506,8,ICM;PrE,1000000007,948,082119_p1,ICM,PrE,082119_p1_948,082119_p11000000007,Parent,082119_p11000000007Parent,58.2568,75.8904,19.1975,35,56,32_64
1.43081,8,DP;ICM,1000000008,949,082119_p1,ICM,DP,082119_p1_949,082119_p11000000008,Parent,082119_p11000000008Parent,42.2912,65.7294,26.6459,35,56,32_64
1.34064,8,DP;ICM,1000000009,950,082119_p1,ICM,DP,082119_p1_950,082119_p11000000009,Parent,082119_p11000000009Parent,60.7476,55.3234,24.3675,35,56,32_64
1.74711,8,ICM;PrE,1000000010,951,082119_p1,ICM,PrE,082119_p1_951,082119_p11000000010,Parent,082119_p11000000010Parent,52.9387,74.0321,31.3922,35,56,32_64
1.22868,8,EPI;ICM,1000000011,952,082119_p1,ICM,EPI,082119_p1_952,082119_p11000000011,Parent,082119_p11000000011Parent,52.6634,62.6851,28.7823,35,56,32_64
1.62861,8,ICM;PrE,1000000012,953,082119_p1,ICM,PrE,082119_p1_953,082119_p11000000012,Parent,082119_p11000000012Parent,62.9017,61.8548,25.4212,35,56,32_64
1.8523,8,ICM;PrE,1000000013,954,082119_p1,ICM,PrE,082119_p1_954,082119_p11000000013,Parent,082119_p11000000013Parent,40.5445,77.148,30.6198,35,56,32_64
1.06785,8,EPI;ICM,1000000014,955,082119_p1,ICM,EPI,082119_p1_955,082119_p11000000014,Parent,082119_p11000000014Parent,72.0878,54.6592,35.7349,35,56,32_64
1.12424,8,ICM;PrE,1000000015,956,082119_p1,ICM,PrE,082119_p1_956,082119_p11000000015,Parent,082119_p11000000015Parent,58,54,41,35,56,32_64
1.75823,8,TE_Polar,1000000016,957,082119_p1,TE,Polar TE,082119_p1_957,082119_p11000000016,Parent,082119_p11000000016Parent,72.1432,76.7996,1.28967,35,56,32_64
0.395569,8,Daughter1;TE_Mural,1000000017,958,082119_p1,TE,Mural TE,082119_p1_958,082119_p11000000017,Daughter1,082119_p11000000017Daughter1,101.344,69.0505,24.5537,35,56,32_64
0.504897,8,Daughter2;TE_Mural,1000000017,959,082119_p1,TE,Mural TE,082119_p1_959,082119_p11000000017,Daughter2,082119_p11000000017Daughter2,83.211,70.9877,10.1977,35,56,32_64
1.35625,8,TE_Polar,1000000018,960,082119_p1,TE,Polar TE,082119_p1_960,082119_p11000000018,Parent,082119_p11000000018Parent,79.4246,56.3197,21.2434,35,56,32_64
1.55758,8,TE_Polar,1000000019,961,082119_p1,TE,Polar TE,082119_p1_961,082119_p11000000019,Parent,082119_p11000000019Parent,49.9738,58.8105,10.8251,35,56,32_64
1.36193,8,TE_Polar,1000000020,962,082119_p1,TE,Polar TE,082119_p1_962,082119_p11000000020,Parent,082119_p11000000020Parent,39.9457,92.3815,17,35,56,32_64
1.36605,8,TE_Polar,1000000021,963,082119_p1,TE,Polar TE,082119_p1_963,082119_p11000000021,Parent,082119_p11000000021Parent,47.6365,55.4894,28,35,56,32_64
1.58997,8,TE_Polar,1000000022,964,082119_p1,TE,Polar TE,082119_p1_964,082119_p11000000022,Parent,082119_p11000000022Parent,32.0641,67.3899,31.1385,35,56,32_64
1.03575,8,TE_Mural,1000000023,965,082119_p1,TE,Mural TE,082119_p1_965,082119_p11000000023,Parent,082119_p11000000023Parent,86.0507,92.0211,1.43231,35,56,32_64
0.734009,8,TE_Mural,1000000024,966,082119_p1,TE,Mural TE,082119_p1_966,082119_p11000000024,Parent,082119_p11000000024Parent,107.859,87.3163,22.627,35,56,32_64
1.33727,8,TE_Polar,1000000025,967,082119_p1,TE,Polar TE,082119_p1_967,082119_p11000000025,Parent,082119_p11000000025Parent,54.6108,97.8613,7,35,56,32_64
1.00751,8,TE_Mural,1000000026,968,082119_p1,TE,Mural TE,082119_p1_968,082119_p11000000026,Parent,082119_p11000000026Parent,94.5308,58.5338,34.9654,35,56,32_64
0.589803,8,TE_Mural,1000000027,969,082119_p1,TE,Mural TE,082119_p1_969,082119_p11000000027,Parent,082119_p11000000027Parent,70.7107,118.465,10.5974,35,56,32_64
0.907876,8,TE_Mural,1000000028,970,082119_p1,TE,Mural TE,082119_p1_970,082119_p11000000028,Parent,082119_p11000000028Parent,89.53,112.11,9.92804,35,56,32_64
0.73246,8,TE_Mural,1000000029,971,082119_p1,TE,Mural TE,082119_p1_971,082119_p11000000029,Parent,082119_p11000000029Parent,103.091,111.618,23.2587,35,56,32_64
0.849371,8,TE_Mural,1000000030,972,082119_p1,TE,Mural TE,082119_p1_972,082119_p11000000030,Parent,082119_p11000000030Parent,111.67,101.813,30.6203,35,56,32_64
1.49748,9,ICM;PrE,1000000000,973,082119_p1,ICM,PrE,082119_p1_973,082119_p11000000000,Parent,082119_p11000000000Parent,54.5041,86.068,11,40,56,32_64
1.33735,9,EPI;ICM,1000000001,974,082119_p1,ICM,EPI,082119_p1_974,082119_p11000000001,Parent,082119_p11000000001Parent,61.5779,72.7862,9.07813,40,56,32_64
1.78072,9,EPI;ICM,1000000002,975,082119_p1,ICM,EPI,082119_p1_975,082119_p11000000002,Parent,082119_p11000000002Parent,43.8656,83.5423,18.5103,40,56,32_64
1.58152,9,ICM;PrE,1000000003,976,082119_p1,ICM,PrE,082119_p1_976,082119_p11000000003,Parent,082119_p11000000003Parent,70.1415,69.0505,16.2368,40,56,32_64
1.32549,9,EPI;ICM,1000000004,977,082119_p1,ICM,EPI,082119_p1_977,082119_p11000000004,Parent,082119_p11000000004Parent,56.0428,64.3212,12.7057,40,56,32_64
1.86351,9,DP;ICM,1000000005,978,082119_p1,ICM,DP,082119_p1_978,082119_p11000000005,Parent,082119_p11000000005Parent,50.7844,76.9531,10.1374,40,56,32_64
1.00546,9,Apoptosis;ICM,1000000006,979,082119_p1,ICM,ICM,082119_p1_979,082119_p11000000006,Parent,082119_p11000000006Parent,38.468,75.1391,14.5208,40,56,32_64
1.90859,9,ICM;PrE,1000000007,980,082119_p1,ICM,PrE,082119_p1_980,082119_p11000000007,Parent,082119_p11000000007Parent,56.0428,75.7173,19.6178,40,56,32_64
1.66212,9,DP;ICM,1000000008,981,082119_p1,ICM,DP,082119_p1_981,082119_p11000000008,Parent,082119_p11000000008Parent,40.6105,64.0689,25.3593,40,56,32_64
1.30027,9,DP;ICM,1000000009,982,082119_p1,ICM,DP,082119_p1_982,082119_p11000000009,Parent,082119_p11000000009Parent,59.3638,55.8091,24.0278,40,56,32_64
1.88345,9,ICM;PrE,1000000010,983,082119_p1,ICM,PrE,082119_p1_983,082119_p11000000010,Parent,082119_p11000000010Parent,50.9932,73.4785,31.3327,40,56,32_64
1.1494,9,EPI;ICM,1000000011,984,082119_p1,ICM,EPI,082119_p1_984,082119_p11000000011,Parent,082119_p11000000011Parent,50.1416,62.4083,28.9323,40,56,32_64
1.36992,9,ICM;PrE,1000000012,985,082119_p1,ICM,PrE,082119_p1_985,082119_p11000000012,Parent,082119_p11000000012Parent,60.4315,63.2386,25.2604,40,56,32_64
1.87243,9,ICM;PrE,1000000013,986,082119_p1,ICM,PrE,082119_p1_986,082119_p11000000013,Parent,082119_p11000000013Parent,38.884,75.8421,30.8381,40,56,32_64
0.983431,9,EPI;ICM,1000000014,987,082119_p1,ICM,EPI,082119_p1_987,082119_p11000000014,Parent,082119_p11000000014Parent,70.6817,56.043,34.5653,40,56,32_64
1.1222,9,ICM;PrE,1000000015,988,082119_p1,ICM,PrE,082119_p1_988,082119_p11000000015,Parent,082119_p11000000015Parent,58,52,39,40,56,32_64
1.86897,9,TE_Polar,1000000016,989,082119_p1,TE,Polar TE,082119_p1_989,082119_p11000000016,Parent,082119_p11000000016Parent,69.6336,78.4601,1.18948,40,56,32_64
0.380729,9,Daughter1;TE_Mural,1000000017,990,082119_p1,TE,Mural TE,082119_p1_990,082119_p11000000017,Daughter1,082119_p11000000017Daughter1,100.446,72.0948,25.2151,40,56,32_64
0.482055,9,Daughter2;TE_Mural,1000000017,991,082119_p1,TE,Mural TE,082119_p1_991,082119_p11000000017,Daughter2,082119_p11000000017Daughter2,82.6035,72.6483,8.97821,40,56,32_64
1.41883,9,TE_Polar,1000000018,992,082119_p1,TE,Polar TE,082119_p1_992,082119_p11000000018,Parent,082119_p11000000018Parent,78.3165,57.9802,20.4838,40,56,32_64
1.76587,9,TE_Polar,1000000019,993,082119_p1,TE,Polar TE,082119_p1_993,082119_p11000000019,Parent,082119_p11000000019Parent,50.1694,59.364,10.4774,40,56,32_64
1.57879,9,TE_Polar,1000000020,994,082119_p1,TE,Polar TE,082119_p1_994,082119_p11000000020,Parent,082119_p11000000020Parent,37.5383,90.6359,15,40,56,32_64
1.26345,9,TE_Polar,1000000021,995,082119_p1,TE,Polar TE,082119_p1_995,082119_p11000000021,Parent,082119_p11000000021Parent,47,55,28,40,56,32_64
1.68445,9,TE_Polar,1000000022,996,082119_p1,TE,Polar TE,082119_p1_996,082119_p11000000022,Parent,082119_p11000000022Parent,30.3039,66.5597,30.2304,40,56,32_64
1.04537,9,TE_Mural,1000000023,997,082119_p1,TE,Mural TE,082119_p1_997,082119_p11000000023,Parent,082119_p11000000023Parent,84.5336,93.4049,1.12726,40,56,32_64
0.667467,9,TE_Mural,1000000024,998,082119_p1,TE,Mural TE,082119_p1_998,082119_p11000000024,Parent,082119_p11000000024Parent,104.612,90.9141,22.2007,40,56,32_64
1.22885,9,TE_Polar,1000000025,999,082119_p1,TE,Polar TE,082119_p1_999,082119_p11000000025,Parent,082119_p11000000025Parent,51.8747,98.4561,7,40,56,32_64
0.945704,9,TE_Mural,1000000026,1000,082119_p1,TE,Mural TE,082119_p1_1000,082119_p11000000026,Parent,082119_p11000000026Parent,94.5027,61.0246,35.5059,40,56,32_64
0.561749,9,TE_Mural,1000000027,1001,082119_p1,TE,Mural TE,082119_p1_1001,082119_p11000000027,Parent,082119_p11000000027Parent,66.5594,119.839,10.5224,40,56,32_64
0.897617,9,TE_Mural,1000000028,1002,082119_p1,TE,Mural TE,082119_p1_1002,082119_p11000000028,Parent,082119_p11000000028Parent,86.209,114.01,8.92035,40,56,32_64
0.726866,9,TE_Mural,1000000029,1003,082119_p1,TE,Mural TE,082119_p1_1003,082119_p11000000029,Parent,082119_p11000000029Parent,98.9397,112.986,22.8279,40,56,32_64
0.856191,9,TE_Mural,1000000030,1004,082119_p1,TE,Mural TE,082119_p1_1004,082119_p11000000030,Parent,082119_p11000000030Parent,107.796,104.76,30.9904,40,56,32_64
